property_type	place_name	country_name	state_name	lat	lon	price	currency	surface_total_in_m2
apartment	Paternal	Argentina	Capital Federal	-34.5958969	-58.4715637	99000.0	USD	60.0
apartment	Belgrano	Argentina	Capital Federal	-34.5504792	-58.4681551	185000.0	USD	70.0
apartment	Villa Pueyrredón	Argentina	Capital Federal	-34.578428	-58.51130010000001	89900.0	USD	42.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5724615	-58.42193979999999	118000.0	USD	30.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.584738200000004	-58.4165711	260000.0	USD	43.0
apartment	Coghlan	Argentina	Capital Federal	-34.553899445	-58.4756313233	145000.0	USD	71.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	145000.0	USD	54.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6177194	-58.3620561	750000.0	USD	132.0
apartment	San Telmo	Argentina	Capital Federal	-34.6159998	-58.37313440000001	110000.0	USD	55.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	1759100.0	ARS	37.0
apartment	Villa General Mitre	Argentina	Capital Federal	-34.610853799999994	-58.4715637	99000.0	USD	60.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.618051899499996	-58.35976521590001	790000.0	USD	132.0
apartment	Floresta	Argentina	Capital Federal	-34.6409229567	-58.4793468894	120000.0	USD	58.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5745735	-58.4232639	155000.0	USD	34.0
apartment	Monserrat	Argentina	Capital Federal	-34.6165919	-58.3838971	119000.0	USD	43.0
apartment	Monserrat	Argentina	Capital Federal	-34.6165919	-58.3838971	187000.0	USD	73.0
PH	Villa del Parque	Argentina	Capital Federal	-34.6040854	-58.48922829999999	130000.0	USD	76.0
apartment	Recoleta	Argentina	Capital Federal	-34.5929728031	-58.3971490233	232048.0	USD	78.0
apartment	Belgrano	Argentina	Capital Federal	-34.5664346	-58.434099	840000.0	USD	181.0
apartment	Recoleta	Argentina	Capital Federal	-34.593469799999994	-58.395994	530000.0	USD	233.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5842942	-58.4364688	720000.0	USD	175.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6026173	-58.426511	290000.0	USD	118.0
house	Villa General Mitre	Argentina	Capital Federal	-34.610853799999994	-58.4715637	320000.0	USD	155.0
apartment	Recoleta	Argentina	Capital Federal	-34.5930611235	-58.396912988900006	234404.0	USD	78.0
apartment	Caballito	Argentina	Capital Federal	-34.627762100000005	-58.44840600000001	369000.0	USD	99.0
apartment	Palermo	Argentina	Capital Federal	-34.5911079	-58.4159214	230000.0	USD	86.0
house	Boedo	Argentina	Capital Federal	-34.629907200000005	-58.4148216	385000.0	USD	268.0
PH	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	205000.0	USD	130.0
PH	Mataderos	Argentina	Capital Federal	-34.6635514	-58.4908494	85000.0	USD	159.0
apartment	Recoleta	Argentina	Capital Federal	-34.5885434	-58.3958489	120000.0	USD	30.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	255000.0	USD	61.0
apartment	Palermo	Argentina	Capital Federal	-34.58612417760001	-58.3987967534	118000.0	USD	41.0
apartment	Palermo	Argentina	Capital Federal	-34.5873984998	-58.422958638100006	245000.0	USD	45.0
apartment	San Cristobal	Argentina	Capital Federal	-34.618778000000006	-58.4008416	68000.0	USD	32.0
store	Recoleta	Argentina	Capital Federal	-34.5947445	-58.4051037	175000.0	USD	80.0
apartment	Caballito	Argentina	Capital Federal	-34.6264659322	-58.4537082921	130000.0	USD	64.0
apartment	Belgrano	Argentina	Capital Federal	-34.5654417557	-58.4481677042	1500000.0	USD	610.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5786081747	-58.4834401148	310000.0	USD	77.0
apartment	Almagro	Argentina	Capital Federal	-34.609755799999995	-58.42342489999999	270000.0	USD	108.0
PH	Almagro	Argentina	Capital Federal	-34.6000856	-58.4267504	205000.0	USD	130.0
apartment	San Cristobal	Argentina	Capital Federal	-34.62839520000001	-58.4083077	110000.0	USD	75.0
apartment	Belgrano	Argentina	Capital Federal	-34.5561975	-58.4588207	324000.0	USD	120.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.579887	-58.4885257	330000.0	USD	118.0
apartment	Caballito	Argentina	Capital Federal	-34.616682700000005	-58.4666466	105000.0	USD	48.0
apartment	Belgrano	Argentina	Capital Federal	-34.55979779999999	-58.4600695	340000.0	USD	125.0
apartment	Caballito	Argentina	Capital Federal	-34.6282576	-58.4355265	348000.0	USD	120.0
apartment	Belgrano	Argentina	Capital Federal	-34.5558059	-58.4605333	350000.0	USD	120.0
apartment	Monserrat	Argentina	Capital Federal	-34.6130871	-58.38135989999999	53000.0	USD	30.0
apartment	Flores	Argentina	Capital Federal	-34.6184227	-58.46579379999999	82000.0	USD	55.0
apartment	Flores	Argentina	Capital Federal	-34.6184227	-58.46579379999999	105000.0	USD	46.0
apartment	Flores	Argentina	Capital Federal	-34.6164253	-58.47742090000001	124000.0	USD	51.0
apartment	Flores	Argentina	Capital Federal	-34.6164253	-58.47742090000001	124000.0	USD	51.0
apartment	Constitución	Argentina	Capital Federal	-34.6261244	-58.3859524	53000.0	USD	30.0
apartment	Villa del Parque	Argentina	Capital Federal	-34.6057934	-58.4886936	124000.0	USD	51.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	1920000.0	ARS	37.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	1721300.0	ARS	80.0
apartment	Belgrano	Argentina	Capital Federal	-34.5550049	-58.46168760000001	277900.0	USD	97.0
apartment	Recoleta	Argentina	Capital Federal	-34.5909047	-58.3783331	890000.0	USD	240.0
apartment	Recoleta	Argentina	Capital Federal	-34.5881078	-58.3860976	130000.0	USD	30.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	1259500.0	ARS	35.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5834161	-58.40235989999999	298000.0	USD	92.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	1308400.0	ARS	35.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	1411800.0	ARS	32.0
apartment	Palermo	Argentina	Capital Federal	-34.5858423	-58.4202144	115000.0	USD	37.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	1344100.0	ARS	30.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	1613500.0	ARS	36.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	1478700.0	ARS	33.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	1317900.0	ARS	35.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5895459	-58.39736360000001	1541800.0	ARS	34.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5895459	-58.39736360000001	1660000.0	ARS	34.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5895459	-58.39736360000001	1630000.0	ARS	31.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6165441259	-58.3619160963	450000.0	USD	87.0
apartment	Nuñez	Argentina	Capital Federal	-34.549650799999995	-58.4558765	87000.0	USD	29.0
store	Palermo	Argentina	Capital Federal	-34.5980847	-58.4091239	320000.0	USD	103.0
PH	Monserrat	Argentina	Capital Federal	-34.6143451	-58.3875796	160000.0	USD	169.0
PH	Saavedra	Argentina	Capital Federal	-34.5472611425	-58.4769791406	169900.0	USD	143.0
apartment	Palermo	Argentina	Capital Federal	-34.586456	-58.4275543	153000.0	USD	68.0
apartment	Once	Argentina	Capital Federal	-34.604107085	-58.406942646000005	71000.0	USD	42.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6214983017	-58.3615411159	700000.0	USD	135.0
apartment	Flores	Argentina	Capital Federal	-34.6313284833	-58.4578725915	186000.0	USD	66.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	140095.0	USD	45.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5896525	-58.4062894	300000.0	USD	50.0
apartment	Balvanera	Argentina	Capital Federal	-34.6101223	-58.4059406	120000.0	USD	98.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5896525	-58.4062894	750000.0	USD	109.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	171049.0	USD	51.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5896525	-58.4062894	400000.0	USD	80.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	177958.0	USD	51.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	181517.0	USD	51.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	151595.0	USD	48.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	157719.0	USD	48.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	144186.0	USD	41.0
PH	Villa Devoto	Argentina	Capital Federal	-34.610894	-58.5261828	290000.0	USD	150.0
apartment	Belgrano	Argentina	Capital Federal	-34.556833600000004	-58.459911700000006	164148.0	USD	45.0
apartment	Nuñez	Argentina	Capital Federal	-34.542750299999994	-58.46014520000001	120000.0	USD	34.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5727784	-58.47947579999999	359920.0	USD	110.0
apartment	Belgrano	Argentina	Capital Federal	-34.5673936	-58.44374570000001	250000.0	USD	91.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5779817225	-58.4145339503	930000.0	USD	240.0
apartment	Nuñez	Argentina	Capital Federal	-34.553314	-58.46131679999999	130000.0	USD	50.0
apartment	Belgrano	Argentina	Capital Federal	-34.5620844	-58.4566864	395000.0	USD	170.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.6043357	-58.39081949999999	180000.0	USD	70.0
apartment	Belgrano	Argentina	Capital Federal	-34.5620844	-58.4566864	150000.0	USD	62.0
apartment	Palermo	Argentina	Capital Federal	-34.571149600000005	-58.4232966	185000.0	USD	70.0
apartment	Recoleta	Argentina	Capital Federal	-34.5928005	-58.38446210000001	340000.0	USD	125.0
apartment	Belgrano	Argentina	Capital Federal	-34.5645148	-58.4559038	112000.0	USD	45.0
apartment	Recoleta	Argentina	Capital Federal	-34.595608899999995	-58.40680500000001	190000.0	USD	70.0
apartment	Saavedra	Argentina	Capital Federal	-34.5501109	-58.4823495	175000.0	USD	78.0
apartment	Congreso	Argentina	Capital Federal	-34.6083196438	-58.3963826503	99700.0	USD	46.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.58522	-58.426652	3000000.0	USD	250.0
apartment	Belgrano	Argentina	Capital Federal	-34.557430700000005	-58.4532132	115000.0	USD	40.0
house	Villa Devoto	Argentina	Capital Federal	-34.6006877	-58.5143934	250000.0	USD	126.0
apartment	Chacarita	Argentina	Capital Federal	-34.5878514	-58.44383120000001	59500.0	USD	23.0
apartment	Villa del Parque	Argentina	Capital Federal	-34.6057934	-58.4886936	94000.0	USD	53.0
apartment	San Nicolás	Argentina	Capital Federal	-34.599275899999995	-58.3860997	123000.0	USD	52.0
PH	Villa Santa Rita	Argentina	Capital Federal	-34.614669	-58.487352	190000.0	USD	140.0
apartment	Villa Real	Argentina	Capital Federal	-34.620775	-58.52634690000001	155000.0	USD	86.0
apartment	Palermo	Argentina	Capital Federal	-34.5796944059	-58.4247352074	103000.0	USD	33.0
apartment	Belgrano	Argentina	Capital Federal	-34.566984000000005	-58.448165	420000.0	USD	118.0
apartment	Belgrano	Argentina	Capital Federal	-34.560588	-58.45820300000001	228000.0	USD	110.0
apartment	Flores	Argentina	Capital Federal	-34.6284136625	-58.4627316717	250000.0	USD	155.0
apartment	Barracas	Argentina	Capital Federal	-34.640103	-58.374214	305000.0	USD	132.0
house	Villa del Parque	Argentina	Capital Federal	-34.614396	-58.494032	164000.0	USD	78.0
apartment	Palermo	Argentina	Capital Federal	-34.583007	-58.420832	590649.0	USD	159.0
apartment	Palermo	Argentina	Capital Federal	-34.583007	-58.420832	519702.0	USD	142.0
apartment	Palermo	Argentina	Capital Federal	-34.583007	-58.420832	234031.0	USD	63.0
apartment	Palermo	Argentina	Capital Federal	-34.583007	-58.420832	221029.0	USD	60.0
house	Boca	Argentina	Capital Federal	-34.63805	-58.35813	300000.0	USD	1038.0
apartment	Flores	Argentina	Capital Federal	-34.636737	-58.463809	125000.0	USD	59.0
apartment	Flores	Argentina	Capital Federal	-34.630614	-58.466565	110000.0	USD	70.0
apartment	Flores	Argentina	Capital Federal	-34.632768	-58.461038	105000.0	USD	58.0
apartment	Versalles	Argentina	Capital Federal	-34.6135662	-58.4721556	225000.0	USD	142.0
apartment	Nuñez	Argentina	Capital Federal	-34.536155	-58.46827389999999	230000.0	USD	92.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.612537100000004	-58.3586777	390000.0	USD	83.0
house	Boca	Argentina	Capital Federal	-34.633823	-58.35981750000001	125000.0	USD	400.0
apartment	Caballito	Argentina	Capital Federal	-34.6202727	-58.434691	115000.0	USD	53.0
apartment	Balvanera	Argentina	Capital Federal	-34.6022408195	-58.398390227600004	229000.0	USD	140.0
apartment	Villa Devoto	Argentina	Capital Federal	-34.6063679	-58.5082859	90000.0	USD	44.0
apartment	Belgrano	Argentina	Capital Federal	-34.5657491446	-58.4516809025	780000.0	USD	298.0
apartment	Agronomía	Argentina	Capital Federal	-34.585972	-58.490251	124000.0	USD	47.0
apartment	Chacarita	Argentina	Capital Federal	-34.5878514	-58.44383120000001	59500.0	USD	23.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.584053000000004	-58.477712	82000.0	USD	26.0
apartment	Flores	Argentina	Capital Federal	-34.630109399999995	-58.4638274	77000.0	USD	46.0
apartment	San Cristobal	Argentina	Capital Federal	-34.621902	-58.400532	74500.0	USD	56.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5878514	-58.44383120000001	59500.0	USD	23.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5878514	-58.44383120000001	59500.0	USD	23.0
PH	Velez Sarsfield	Argentina	Capital Federal	-34.6398709	-58.48958489999999	122000.0	USD	157.0
apartment	Retiro	Argentina	Capital Federal	-34.5950737	-58.37845279999999	240000.0	USD	90.0
apartment	Recoleta	Argentina	Capital Federal	-34.5950737	-58.37845279999999	240000.0	USD	90.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.6036027375	-58.3907014828	180000.0	USD	70.0
apartment	Saavedra	Argentina	Capital Federal	-34.545837	-58.478304	120000.0	USD	53.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6199376	-58.3655436	460000.0	USD	110.0
apartment	Floresta	Argentina	Capital Federal	-34.6250825	-58.4879463	230000.0	USD	124.0
apartment	Floresta	Argentina	Capital Federal	-34.630362299999994	-58.4817909	198000.0	USD	125.0
apartment	Flores	Argentina	Capital Federal	-34.6298521	-58.46147420000001	120000.0	ARS	97.0
apartment	Flores	Argentina	Capital Federal	-34.6305295	-58.461986	195000.0	USD	109.0
store	Flores	Argentina	Capital Federal	-34.631296299999995	-58.4583208	65000.0	USD	18.0
apartment	Flores	Argentina	Capital Federal	-34.6254206	-58.460053	129000.0	USD	58.0
apartment	Monserrat	Argentina	Capital Federal	-34.6111645	-58.37279520000001	115000.0	USD	51.0
apartment	Parque Chacabuco	Argentina	Capital Federal	-34.6318834	-58.44137729999999	83000.0	USD	39.0
apartment	Palermo	Argentina	Capital Federal	-34.581573	-58.425936	128000.0	USD	49.0
apartment	Almagro	Argentina	Capital Federal	-34.602279	-58.417145	115000.0	USD	60.0
apartment	Flores	Argentina	Capital Federal	-34.6317887	-58.4759176	245000.0	USD	145.0
apartment	Almagro	Argentina	Capital Federal	-34.601828999999995	-58.42151	195000.0	USD	87.0
apartment	Once	Argentina	Capital Federal	-34.6022375932	-58.3984661442	99000.0	USD	66.0
apartment	Flores	Argentina	Capital Federal	-34.63358970000001	-58.4701909	125000.0	USD	62.0
apartment	Belgrano	Argentina	Capital Federal	-34.5681117535	-58.43357140689999	229000.0	USD	77.0
apartment	Flores	Argentina	Capital Federal	-34.622445	-58.4596061	199000.0	USD	99.0
house	Villa Pueyrredón	Argentina	Capital Federal	-34.584762899999994	-58.511609	130000.0	USD	72.0
house	Villa Devoto	Argentina	Capital Federal	-34.606368720700004	-58.517285638100006	1280000.0	USD	440.0
apartment	Villa Devoto	Argentina	Capital Federal	-34.6083232	-58.5088282	82000.0	USD	30.0
apartment	Villa Devoto	Argentina	Capital Federal	-34.5934630641	-58.5047302725	320000.0	USD	106.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.601284	-58.378012	140000.0	USD	72.0
apartment	Caballito	Argentina	Capital Federal	-34.616682700000005	-58.4666466	98500.0	USD	47.0
apartment	Palermo	Argentina	Capital Federal	-34.590213899999995	-58.4239348	87000.0	USD	40.0
PH	Velez Sarsfield	Argentina	Capital Federal	-34.6398709	-58.48958489999999	122000.0	USD	157.0
apartment	Palermo	Argentina	Capital Federal	-34.5897349	-58.4232113	149000.0	USD	71.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5784368963	-58.463057640500004	107000.0	USD	50.0
house	Villa Urquiza	Argentina	Capital Federal	-34.580603402399994	-58.467154988800004	335000.0	USD	284.0
house	Monte Castro	Argentina	Capital Federal	-34.6164951	-58.51267170000001	260000.0	USD	170.0
house	Villa Devoto	Argentina	Capital Federal	-34.60148529999999	-58.52354029999999	250000.0	USD	130.0
apartment	Villa Devoto	Argentina	Capital Federal	-34.608346000000004	-58.515356	75000.0	USD	36.0
apartment	Villa Devoto	Argentina	Capital Federal	-34.6079701	-58.514970700000006	140000.0	USD	40.0
apartment	Barracas	Argentina	Capital Federal	-34.6458279	-58.3720181	90000.0	USD	33.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5927196572	-58.4060455684	225000.0	USD	63.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5927196572	-58.4060455684	230000.0	USD	62.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5927196572	-58.4060455684	225000.0	USD	61.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5917338	-58.40710600000001	230000.0	USD	61.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5917338	-58.40710600000001	230000.0	USD	62.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5917338	-58.40710600000001	225000.0	USD	59.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5917338	-58.40710600000001	185000.0	USD	42.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5917338	-58.40710600000001	260000.0	USD	72.0
apartment	Belgrano	Argentina	Capital Federal	-34.5760347	-58.4575272	149000.0	USD	66.0
apartment	Balvanera	Argentina	Capital Federal	-34.608934399999995	-58.4047877	89900.0	USD	72.0
apartment	Colegiales	Argentina	Capital Federal	-34.586358000000004	-58.4514714	75000.0	USD	33.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5962206	-58.4021659	189000.0	USD	68.0
apartment	Palermo	Argentina	Capital Federal	-34.5905891	-58.4349828	185000.0	USD	72.0
apartment	Belgrano	Argentina	Capital Federal	-34.5643767702	-58.4582023323	99000.0	USD	37.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5964684255	-58.3791093528	75000.0	USD	28.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5989765821	-58.3788840473	94000.0	USD	47.0
apartment	Belgrano	Argentina	Capital Federal	-34.5594583042	-58.45134492760001	680000.0	USD	403.0
apartment	Belgrano	Argentina	Capital Federal	-34.5594583042	-58.45134492760001	680000.0	USD	403.0
apartment	Belgrano	Argentina	Capital Federal	-34.5594583042	-58.45134492760001	680000.0	USD	403.0
apartment	Recoleta	Argentina	Capital Federal	-34.5863979	-58.3950298	398000.0	USD	119.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	127850.0	USD	59.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	124672.0	USD	51.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	131039.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	126807.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	126532.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	129475.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	129200.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	132402.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	135604.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	135879.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	139081.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	138806.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	138806.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	142008.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	142008.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	142283.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	142558.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	144951.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	144676.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	144676.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	147619.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	147344.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	148961.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	148687.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	148412.0	USD	52.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	136098.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	146217.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	149590.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	152401.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	155212.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	156336.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	156336.0	USD	54.0
apartment	San Telmo	Argentina	Capital Federal	-34.6244409	-58.3742755	264331.0	USD	100.0
apartment	San Telmo	Argentina	Capital Federal	-34.62443029999999	-58.3741828	251798.0	USD	128.0
apartment	Floresta	Argentina	Capital Federal	-34.6263423	-58.46736529999999	69000.0	USD	42.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.575382899999994	-58.482164	135000.0	USD	55.0
apartment	Nuñez	Argentina	Capital Federal	-34.542761	-58.4619076	440000.0	USD	108.0
apartment	Paternal	Argentina	Capital Federal	-34.611793	-58.4758562	75000.0	USD	50.0
apartment	Caballito	Argentina	Capital Federal	-34.6172743	-58.4531615	180000.0	USD	88.0
apartment	Caballito	Argentina	Capital Federal	-34.6272681	-58.4404348	120000.0	USD	53.0
apartment	Almagro	Argentina	Capital Federal	-34.6035157	-58.4261234	158000.0	USD	70.0
apartment	Almagro	Argentina	Capital Federal	-34.6073915	-58.42143100000001	198000.0	USD	104.0
apartment	Almagro	Argentina	Capital Federal	-34.6035157	-58.4261234	158000.0	USD	70.0
apartment	Palermo	Argentina	Capital Federal	-34.5785422	-58.4279649	128000.0	USD	39.0
apartment	Palermo	Argentina	Capital Federal	-34.5785422	-58.4279649	128000.0	USD	39.0
apartment	Almagro	Argentina	Capital Federal	-34.6022364	-58.4207027	220000.0	USD	98.0
apartment	Almagro	Argentina	Capital Federal	-34.6022364	-58.4207027	220000.0	USD	98.0
apartment	Belgrano	Argentina	Capital Federal	-34.566968100000004	-58.47234079999999	169000.0	USD	59.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.5701250088	-58.4320040995	260000.0	USD	96.0
house	Caballito	Argentina	Capital Federal	-34.6169084	-58.45168620000001	340000.0	USD	211.0
apartment	Nuñez	Argentina	Capital Federal	-34.5524839	-58.43957260000001	2490000.0	USD	430.0
apartment	Belgrano	Argentina	Capital Federal	-34.5524839	-58.43957260000001	2490000.0	USD	430.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.6177615	-58.383662	82000.0	USD	42.0
apartment	Recoleta	Argentina	Capital Federal	-34.5866996	-58.3999407	118000.0	USD	45.0
apartment	Mataderos	Argentina	Capital Federal	-34.65238239999999	-58.5085939	105000.0	USD	35.0
apartment	Belgrano	Argentina	Capital Federal	-34.561837100000005	-58.4439353	565000.0	USD	202.0
PH	Chacarita	Argentina	Capital Federal	-34.583475799999995	-58.447163	170000.0	USD	71.0
PH	Colegiales	Argentina	Capital Federal	-34.583475799999995	-58.447163	170000.0	USD	71.0
PH	Palermo	Argentina	Capital Federal	-34.583475799999995	-58.447163	170000.0	USD	71.0
apartment	Palermo	Argentina	Capital Federal	-34.5831297	-58.4190997	90000.0	USD	36.0
apartment	Constitución	Argentina	Capital Federal	-34.6291503	-58.38970870000001	48000.0	USD	29.0
apartment	Belgrano	Argentina	Capital Federal	-34.56067120000001	-58.461716	158000.0	USD	59.0
apartment	Colegiales	Argentina	Capital Federal	-34.57606129999999	-58.44169870000001	135000.0	USD	61.0
store	Villa Real	Argentina	Capital Federal	-34.6158621	-58.5225054	700000.0	USD	520.0
apartment	Palermo	Argentina	Capital Federal	-34.577070899999995	-58.4043123	850000.0	USD	242.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5811270609	-58.4095958491	360000.0	USD	97.0
apartment	Palermo	Argentina	Capital Federal	-34.56600529999999	-58.4391327	575000.0	USD	120.0
apartment	Nuñez	Argentina	Capital Federal	-34.5505762	-58.4629015	182000.0	USD	80.0
apartment	Palermo	Argentina	Capital Federal	-34.5758736	-58.4338725	192000.0	USD	75.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5758736	-58.4338725	192000.0	USD	75.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.5779237	-58.4369149	140000.0	USD	85.0
apartment	Almagro	Argentina	Capital Federal	-34.6132001	-58.4265849	87000.0	USD	45.0
PH	Parque Chacabuco	Argentina	Capital Federal	-34.639703000000004	-58.42703620000001	130000.0	USD	72.0
apartment	Balvanera	Argentina	Capital Federal	-34.609032	-58.403378	120000.0	USD	70.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.572736299999995	-58.48163320000001	118000.0	USD	44.0
apartment	Caballito	Argentina	Capital Federal	-34.6193698757	-58.42699181850001	88000.0	USD	44.0
house	Caballito	Argentina	Capital Federal	-34.6181976	-58.4424002	345000.0	USD	200.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6015219	-58.45379200000001	92000.0	USD	45.0
apartment	Once	Argentina	Capital Federal	-34.6045117	-58.396785	150000.0	USD	162.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.600208096799996	-58.3782497051	115000.0	USD	61.0
